Distance (in),Time (s),X (in),Y (in),Velocity (in/s),Orientation (deg),Way X (in),Way Y (in),Way Velocity (in/s),Way Orientation (deg)
0.0,0.0,175.87,150.03,12.0,0.0,175.87,150.03,12.0,0.0
1.0000000000000138,0.08052488682620944,176.83773040598695,150.28198781980163,12.837042047838839,0.0,247.57,168.7,74.01718418554607,0.0
2.0000000000000275,0.15596491110783134,177.8054608119739,150.53397563960326,13.674084095677678,0.0,291.55,157.86,93.48727274776931,0.0
3.0000000000000413,0.22692411215785008,178.77319121796083,150.78596345940488,14.511126143516517,0.0,325.63,114.48,108.0,0.0
4.000000000000055,0.29390493151580394,179.74092162394777,151.0379512792065,15.348168191355356,0.0,277.09,95.19,84.0,0.0
5.000000000000069,0.3573297879549867,180.7086520299347,151.28993909900814,16.185210239194195,0.0,252.39,106.64,94.95361634065816,0.0
6.0000000000000835,0.4175572141975197,181.67638243592165,151.54192691880976,17.022252287033034,0.0,252.99,127.73,102.64152980700993,0.0
7.000000000000098,0.474894121350142,182.6441128419086,151.7939147386114,17.859294334871873,0.0,261.43,151.23,108.0,0.0
8.000000000000112,0.5296052550589653,183.61184324789554,152.04590255841302,18.69633638271071,0.0,283.12,158.46,108.0,0.0
9.000000000000126,0.5819205812331044,184.57957365388248,152.29789037821465,19.53337843054955,0.0,333.13,158.46,108.0,0.0
10.00000000000014,0.6320411225019722,185.54730405986942,152.54987819801627,20.37042047838839,0.0,368.08,168.7,108.0,0.0
11.000000000000155,0.6801436196824565,186.51503446585636,152.8018660178179,21.20746252622723,0.0,406.64,191.0,97.84717085514454,0.0
12.000000000000169,0.7263842911266569,187.4827648718433,153.05385383761953,22.044504574066067,0.0,400.61,223.54,108.0,0.0
13.000000000000183,0.7709018916448033,188.45049527783024,153.30584165742115,22.881546621904906,0.0,375.31,238.0,108.0,0.0
14.000000000000197,0.8138202219776007,189.41822568381718,153.55782947722278,23.718588669743745,0.0,343.98,228.96,108.0,0.0
15.000000000000211,0.8552502031431811,190.38595608980413,153.8098172970244,24.555630717582584,0.0,338.55,199.43,108.0,0.0
16.000000000000224,0.8952916031615135,191.35368649579107,154.06180511682604,25.392672765421423,0.0,353.62,172.32,117.88650112091007,0.0
17.000000000000238,0.9340344837954568,192.321416901778,154.31379293662766,26.229714813260262,0.0,388.56,130.14,133.5694599850971,0.0
18.000000000000252,0.9715604200754417,193.28914730776495,154.5657807564293,27.0667568610991,0.0,430.14,110.26,108.0,0.0
19.000000000000266,1.0079435341259309,194.2568777137519,154.81776857623092,27.90379890893794,0.0,460.87,117.49,108.0,0.0
20.00000000000028,1.0432513762225768,195.22460811973883,155.06975639603255,28.74084095677678,0.0,462.07,151.83,108.0,0.0
21.000000000000295,1.0775456793922422,196.19233852572577,155.32174421583417,29.577883004615618,0.0,433.15,169.31,108.0,0.0
22.00000000000031,1.1108830087284096,197.16006893171271,155.5737320356358,30.414925052454457,0.0,375.31,159.06,126.06889428957955,0.0
23.000000000000323,1.1433153225710802,198.12779933769966,155.82571985543743,31.251967100293296,0.0,298.18,178.95,147.06598542342095,0.0
24.000000000000338,1.174890459527542,199.0955297436866,156.07770767523905,32.089009148132135,0.0,237.33,181.36,161.28558181960832,0.0
25.00000000000035,1.2056525627912273,200.06326014967354,156.32969549504068,32.92605119597097,0.0,158.39,153.04,179.02907052208073,0.0
26.000000000000366,1.2356424512026163,201.03099055566048,156.5816833148423,33.763093243809806,0.0,,,,
27.00000000000038,1.2648979448772995,201.99872096164742,156.83367113464394,34.60013529164864,0.0,,,,
28.000000000000394,1.2934541519170153,202.96645136763436,157.08565895444556,35.43717733948748,0.0,,,,
29.00000000000041,1.3213437216547108,203.9341817736213,157.3376467742472,36.27421938732631,0.0,,,,
30.000000000000423,1.3485970690142208,204.90191217960825,157.58963459404882,37.11126143516515,0.0,,,,
31.000000000000437,1.3752425738500196,205.8696425855952,157.84162241385044,37.94830348300398,0.0,,,,
32.00000000000045,1.4013067585421761,206.83737299158213,158.09361023365207,38.78534553084282,0.0,,,,
33.00000000000046,1.4268144466321546,207.80510339756907,158.3455980534537,39.62238757868165,0.0,,,,
34.000000000000476,1.4517889048774666,208.772833803556,158.59758587325533,40.45942962652049,0.0,,,,
35.00000000000049,1.4762519707623327,209.74056420954295,158.84957369305695,41.296471674359324,0.0,,,,
36.000000000000504,1.5002241672153667,210.7082946155299,159.10156151285858,42.13351372219816,0.0,,,,
37.00000000000052,1.5237248060441893,211.67602502151684,159.3535493326602,42.970555770036995,0.0,,,,
38.00000000000053,1.546772081392977,212.64375542750378,159.60553715246184,43.80759781787583,0.0,,,,
39.00000000000055,1.569383154355929,213.61148583349072,159.85752497226346,44.644639865714666,0.0,,,,
40.00000000000056,1.5915742297323134,214.57921623947766,160.1095127920651,45.4816819135535,0.0,,,,
41.000000000000576,1.613360625782942,215.5469466454646,160.36150061186672,46.31872396139234,0.0,,,,
42.00000000000059,1.6347568377401143,216.51467705145154,160.61348843166834,47.15576600923117,0.0,,,,
43.000000000000604,1.6557765957304589,217.48240745743848,160.86547625146997,47.99280805707001,0.0,,,,
44.00000000000062,1.676432917690285,218.45013786342543,161.1174640712716,48.82985010490884,0.0,,,,
45.00000000000063,1.696738157784097,219.41786826941237,161.36945189107323,49.66689215274768,0.0,,,,
46.00000000000065,1.7167040507771865,220.3855986753993,161.62143971087485,50.503934200586514,0.0,,,,
47.00000000000066,1.7363417527613354,221.35332908138625,161.87342753067648,51.34097624842535,0.0,,,,
